<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2023.09.28;13:45:00;5695.408;5698.795;5694.279;5698.795;2206;8473;1
2023.09.28;13:50:00;5698.795;5703.310;5695.972;5703.310;5675;23156;1
2023.09.28;13:55:00;5703.310;5705.568;5698.230;5700.488;9593;50015;1
2023.09.28;14:00:00;5701.052;5703.875;5697.666;5703.310;5677;26378;1
2023.09.28;14:05:00;5702.746;5703.875;5697.101;5697.666;4652;20094;1
2023.09.28;14:10:00;5697.666;5699.924;5693.714;5695.972;4750;19244;1
2023.09.28;14:15:00;5695.972;5699.359;5695.408;5696.537;3488;14478;1
2023.09.28;14:20:00;5696.537;5697.101;5689.763;5693.150;5917;24464;1
2023.09.28;14:25:00;5692.586;5699.359;5692.586;5697.666;4657;22871;1
2023.09.28;14:30:00;5697.666;5701.052;5697.101;5701.052;4586;19912;1
2023.09.28;14:35:00;5701.052;5701.052;5689.199;5691.457;8138;39414;1
2023.09.28;14:40:00;5691.457;5700.488;5690.892;5698.795;6147;28706;1
2023.09.28;14:45:00;5698.795;5699.359;5694.843;5696.537;2981;11345;1
2023.09.28;14:50:00;5695.972;5699.359;5695.972;5698.230;2450;9400;1
2023.09.28;14:55:00;5697.666;5700.488;5697.101;5697.666;3193;46891;1
2023.09.28;15:00:00;5697.666;5702.181;5697.101;5701.617;4150;16779;1
2023.09.28;15:05:00;5702.181;5703.875;5698.795;5699.924;3793;16301;1
2023.09.28;15:10:00;5699.924;5701.052;5697.101;5698.230;2929;12765;1
2023.09.28;15:15:00;5698.230;5698.795;5694.843;5697.101;3625;28570;1
2023.09.28;15:20:00;5697.666;5699.359;5694.843;5697.101;3243;15004;1
2023.09.28;15:25:00;5697.101;5697.666;5693.150;5695.972;3411;15560;1
2023.09.28;15:30:00;5695.972;5700.488;5693.150;5699.359;5029;24291;1
2023.09.28;15:35:00;5699.924;5701.617;5697.101;5698.795;3975;15794;1
2023.09.28;15:40:00;5698.795;5699.359;5695.408;5695.972;2225;8683;1
2023.09.28;15:45:00;5696.537;5702.746;5694.843;5701.052;4591;22592;1
2023.09.28;15:50:00;5701.617;5702.746;5698.230;5701.052;4215;17411;1
2023.09.28;15:55:00;5701.617;5704.439;5700.488;5702.746;5138;27326;1
2023.09.28;16:00:00;5702.746;5703.875;5698.230;5699.359;4826;26525;1
2023.09.28;16:05:00;5699.359;5702.181;5698.230;5699.924;2881;18242;1
2023.09.28;16:10:00;5699.359;5701.052;5697.101;5697.666;3280;14960;1
2023.09.28;16:15:00;5697.666;5698.230;5694.279;5694.843;3911;19020;1
2023.09.28;16:20:00;5694.843;5696.537;5688.634;5689.763;6584;32323;1
2023.09.28;16:25:00;5690.328;5690.328;5685.812;5686.941;5236;26883;1
2023.09.28;16:30:00;5686.376;5690.892;5685.812;5689.199;5584;25776;1
2023.09.28;16:35:00;5689.199;5694.279;5688.070;5691.457;4460;17481;1
2023.09.28;16:40:00;5692.021;5693.714;5689.763;5690.328;3055;13851;1
2023.09.28;16:45:00;5689.763;5691.457;5688.634;5690.892;2916;10786;1
2023.09.28;16:50:00;5690.892;5692.021;5688.070;5689.763;2483;9590;1
2023.09.28;16:55:00;5689.763;5690.328;5687.505;5689.763;2089;8809;1
2023.09.28;17:00:00;5689.763;5691.457;5689.199;5690.892;1539;6233;1
2023.09.28;17:05:00;5690.892;5691.457;5681.861;5682.990;5157;26600;1
2023.09.28;17:10:00;5683.554;5688.634;5680.732;5685.812;4197;35879;1
2023.09.28;17:15:00;5685.812;5686.376;5682.990;5684.119;1605;6986;1
2023.09.28;17:20:00;5684.119;5685.812;5682.425;5682.425;1322;5300;1
2023.09.28;17:25:00;5682.425;5687.505;5681.861;5687.505;2519;13844;1
2023.09.28;17:30:00;5686.941;5689.763;5684.119;5685.248;2480;9563;1
2023.09.28;17:35:00;5685.248;5686.376;5679.038;5680.167;3225;14621;1
2023.09.28;17:40:00;5680.167;5684.683;5679.603;5683.554;2439;9753;1
2023.09.28;17:45:00;5682.990;5684.683;5681.296;5682.990;2023;9702;1
2023.09.28;17:50:00;5682.990;5684.683;5680.167;5683.554;1503;6498;1
2023.09.28;17:55:00;5682.990;5685.812;5681.296;5683.554;1705;10506;1
2023.09.29;09:00:00;5659.964;5659.964;5644.237;5648.169;16807;68037;1
2023.09.29;09:05:00;5648.169;5653.224;5642.552;5652.101;18072;72373;1
2023.09.29;09:10:00;5651.539;5653.224;5640.867;5649.292;16948;62497;1
2023.09.29;09:15:00;5649.292;5657.717;5648.169;5650.977;12006;44071;1
2023.09.29;09:20:00;5651.539;5653.224;5647.045;5649.854;11162;44662;1
2023.09.29;09:25:00;5650.416;5652.101;5643.675;5645.360;7266;27413;1
2023.09.29;09:30:00;5645.922;5650.416;5631.880;5648.730;29504;120777;1
2023.09.29;09:35:00;5648.169;5649.854;5633.004;5636.935;18476;65288;1
2023.09.29;09:40:00;5636.935;5639.182;5633.004;5638.059;13838;46527;1
2023.09.29;09:45:00;5638.059;5642.552;5632.442;5634.127;15314;50295;1
2023.09.29;09:50:00;5634.689;5640.867;5632.442;5640.305;11183;42213;1
2023.09.29;09:55:00;5640.305;5643.675;5634.127;5638.620;13551;47838;1
2023.09.29;10:00:00;5639.182;5647.045;5638.620;5646.484;11373;45223;1
2023.09.29;10:05:00;5647.045;5650.977;5643.114;5644.799;13287;48609;1
2023.09.29;10:10:00;5645.360;5647.045;5639.182;5640.867;13310;47931;1
2023.09.29;10:15:00;5640.867;5644.237;5638.059;5643.114;9701;36082;1
2023.09.29;10:20:00;5643.114;5650.977;5641.990;5649.292;11114;42753;1
2023.09.29;10:25:00;5649.292;5650.977;5645.360;5650.977;7627;28920;1
2023.09.29;10:30:00;5650.977;5653.224;5648.730;5651.539;9556;36696;1
2023.09.29;10:35:00;5651.539;5654.347;5648.169;5653.224;9453;38132;1
2023.09.29;10:40:00;5653.224;5662.211;5650.977;5659.402;14742;57716;1
2023.09.29;10:45:00;5659.402;5661.649;5655.471;5660.526;12783;49891;1
2023.09.29;10:50:00;5660.526;5662.772;5655.471;5656.032;10439;42603;1
2023.09.29;10:55:00;5656.594;5656.594;5646.484;5650.416;13894;55526;1
2023.09.29;11:00:00;5649.854;5659.402;5649.292;5656.032;12792;55525;1
2023.09.29;11:05:00;5656.032;5667.827;5656.032;5658.279;17865;72544;1
2023.09.29;11:10:00;5658.279;5663.334;5654.347;5658.841;11687;47955;1
2023.09.29;11:15:00;5659.402;5663.896;5658.279;5659.964;5481;24056;1
2023.09.29;11:20:00;5659.402;5673.444;5658.841;5671.197;12767;52906;1
2023.09.29;11:25:00;5670.636;5671.759;5664.457;5665.581;9259;36238;1
2023.09.29;11:30:00;5666.142;5666.142;5661.649;5665.581;6872;43119;1
2023.09.29;11:35:00;5665.019;5668.951;5663.896;5665.581;6274;24277;1
2023.09.29;11:40:00;5665.581;5665.581;5656.594;5657.717;9485;40706;1
2023.09.29;11:45:00;5657.717;5658.279;5651.539;5655.471;10384;43172;1
2023.09.29;11:50:00;5656.032;5658.841;5648.730;5649.854;11401;51791;1
2023.09.29;11:55:00;5649.854;5650.416;5642.552;5648.169;16379;81036;1
2023.09.29;12:00:00;5647.607;5648.169;5643.114;5647.607;9465;52111;1
2023.09.29;12:05:00;5647.607;5653.786;5647.045;5648.730;9618;41044;1
2023.09.29;12:10:00;5648.730;5648.730;5639.182;5639.182;11655;52214;1
2023.09.29;12:15:00;5639.182;5646.484;5639.182;5641.429;7734;36088;1
2023.09.29;12:20:00;5641.429;5642.552;5631.319;5633.004;12442;58318;1
2023.09.29;12:25:00;5632.442;5635.250;5627.387;5634.127;13914;60023;1
2023.09.29;12:30:00;5633.565;5636.374;5629.072;5636.374;9317;40432;1
2023.09.29;12:35:00;5636.374;5641.429;5635.250;5639.744;10434;51391;1
2023.09.29;12:40:00;5639.182;5642.552;5638.620;5639.182;5290;20742;1
2023.09.29;12:45:00;5639.182;5643.114;5635.812;5640.867;6341;41264;1
2023.09.29;12:50:00;5640.867;5643.675;5638.620;5641.429;4087;16681;1
2023.09.29;12:55:00;5641.429;5644.799;5638.620;5644.237;4647;19328;1
2023.09.29;13:00:00;5643.675;5649.292;5643.114;5647.045;6205;26745;1
2023.09.29;13:05:00;5647.607;5648.730;5645.360;5648.730;4505;21420;1
2023.09.29;13:10:00;5648.730;5654.909;5646.484;5650.977;7329;28295;1
2023.09.29;13:15:00;5650.977;5652.101;5644.799;5646.484;5930;21715;1
2023.09.29;13:20:00;5646.484;5651.539;5645.360;5650.416;4599;18406;1
2023.09.29;13:25:00;5650.416;5650.977;5644.799;5647.607;3937;15894;1
2023.09.29;13:30:00;5647.045;5651.539;5646.484;5648.169;3841;24597;1
2023.09.29;13:35:00;5648.730;5649.854;5645.922;5648.730;2983;11778;1
2023.09.29;13:40:00;5648.730;5653.224;5645.360;5652.101;4300;13828;1
2023.09.29;13:45:00;5652.662;5654.909;5647.045;5653.786;5594;20454;1
2023.09.29;13:50:00;5654.347;5657.717;5653.224;5656.032;4675;18892;1
2023.09.29;13:55:00;5656.032;5656.032;5650.416;5651.539;4751;19822;1
2023.09.29;14:00:00;5651.539;5659.964;5650.416;5657.156;7003;30221;1
2023.09.29;14:05:00;5657.156;5659.964;5656.594;5658.279;3090;12056;1
2023.09.29;14:10:00;5658.279;5659.964;5654.909;5657.156;3598;13938;1
2023.09.29;14:15:00;5657.156;5664.457;5656.594;5660.526;8926;33926;1
2023.09.29;14:20:00;5659.964;5660.526;5657.156;5658.841;3315;10652;1
2023.09.29;14:25:00;5658.841;5658.841;5655.471;5656.594;3043;11493;1
2023.09.29;14:30:00;5657.156;5658.841;5654.909;5657.156;3187;9896;1
2023.09.29;14:35:00;5657.156;5658.279;5654.347;5655.471;4623;21360;1
2023.09.29;14:40:00;5656.032;5656.594;5651.539;5653.224;4050;14607;1
2023.09.29;14:45:00;5653.224;5656.594;5650.416;5656.032;4372;22935;1
2023.09.29;14:50:00;5656.594;5658.841;5653.786;5656.032;4984;19535;1
2023.09.29;14:55:00;5656.032;5660.526;5654.909;5659.402;3555;12383;1
2023.09.29;15:00:00;5659.402;5661.649;5652.662;5653.786;6262;24536;1
2023.09.29;15:05:00;5654.347;5657.717;5649.854;5653.786;6229;22925;1
2023.09.29;15:10:00;5654.347;5659.964;5653.224;5658.841;4027;15212;1
2023.09.29;15:15:00;5658.841;5670.074;5658.841;5667.827;9925;50695;1
2023.09.29;15:20:00;5667.827;5675.691;5667.266;5674.006;10353;57348;1
2023.09.29;15:25:00;5674.006;5677.376;5672.882;5676.252;6086;29784;1
2023.09.29;15:30:00;5676.252;5677.376;5672.882;5673.444;4766;21653;1
2023.09.29;15:35:00;5673.444;5677.376;5672.882;5675.129;3841;19052;1
2023.09.29;15:40:00;5675.691;5677.376;5675.129;5675.691;3186;19274;1
2023.09.29;15:45:00;5676.252;5680.746;5676.252;5677.376;7551;34880;1
2023.09.29;15:50:00;5677.937;5678.499;5675.129;5675.691;5375;34432;1
2023.09.29;15:55:00;5675.691;5676.252;5667.266;5668.389;11135;67315;1
2023.09.29;16:00:00;5668.389;5670.636;5666.142;5667.266;6655;34587;1
2023.09.29;16:05:00;5667.266;5671.197;5664.457;5670.074;6451;28846;1
2023.09.29;16:10:00;5669.512;5670.636;5666.142;5668.951;4164;18738;1
2023.09.29;16:15:00;5668.951;5671.759;5668.389;5669.512;3232;11669;1
2023.09.29;16:20:00;5669.512;5674.567;5669.512;5673.444;4014;15592;1
2023.09.29;16:25:00;5673.444;5674.006;5671.197;5672.321;2674;9964;1
2023.09.29;16:30:00;5672.321;5674.006;5670.636;5673.444;2962;10423;1
2023.09.29;16:35:00;5673.444;5673.444;5670.074;5671.197;2438;9405;1
2023.09.29;16:40:00;5671.759;5672.882;5669.512;5670.636;2234;9537;1
2023.09.29;16:45:00;5670.074;5670.636;5665.581;5666.142;4367;17379;1
2023.09.29;16:50:00;5665.581;5668.951;5665.019;5667.266;3951;14283;1
2023.09.29;16:55:00;5667.266;5672.321;5667.266;5670.636;4236;20478;1
2023.09.29;17:00:00;5671.197;5671.197;5667.266;5669.512;2720;62031;1
2023.09.29;17:05:00;5669.512;5670.636;5667.827;5670.636;1678;8993;1
2023.09.29;17:10:00;5670.074;5670.636;5668.951;5668.951;1242;5836;1
2023.09.29;17:15:00;5668.951;5671.197;5668.389;5671.197;1359;8244;1
2023.09.29;17:20:00;5670.636;5672.882;5670.074;5672.321;1772;12360;1
2023.09.29;17:25:00;5671.759;5674.567;5670.636;5671.759;2628;12651;1
2023.09.29;17:30:00;5671.759;5674.006;5670.636;5672.321;1955;9769;1
2023.09.29;17:35:00;5672.321;5673.444;5670.074;5671.197;1790;8095;1
2023.09.29;17:40:00;5671.759;5674.006;5671.197;5672.882;1134;5276;1
2023.09.29;17:45:00;5672.882;5678.499;5672.321;5678.499;3375;18472;1
2023.09.29;17:50:00;5677.937;5679.061;5675.691;5677.937;1080;4561;1
2023.09.29;17:55:00;5677.376;5680.746;5675.691;5680.746;1625;11868;1
2023.10.02;09:00:00;5715.569;5717.254;5701.528;5702.651;19399;79279;1
2023.10.02;09:05:00;5702.089;5706.583;5698.719;5704.336;12279;47504;1
2023.10.02;09:10:00;5703.774;5705.459;5697.596;5703.774;11388;40021;1
2023.10.02;09:15:00;5703.774;5705.459;5695.911;5696.473;9287;34125;1
2023.10.02;09:20:00;5697.034;5697.034;5685.801;5685.801;16915;63151;1
2023.10.02;09:25:00;5686.362;5690.856;5685.239;5685.239;10457;38459;1
2023.10.02;09:30:00;5685.239;5689.733;5681.307;5689.171;16624;61894;1
2023.10.02;09:35:00;5689.171;5690.294;5685.239;5688.048;8873;33233;1
2023.10.02;09:40:00;5688.048;5689.733;5684.677;5685.801;5507;20838;1
2023.10.02;09:45:00;5685.801;5691.418;5684.677;5689.733;9047;36891;1
2023.10.02;09:50:00;5689.733;5699.281;5688.609;5699.281;17629;63029;1
2023.10.02;09:55:00;5699.281;5699.843;5694.788;5697.596;10357;38288;1
2023.10.02;10:00:00;5697.034;5707.706;5695.911;5707.144;17647;64608;1
2023.10.02;10:05:00;5706.583;5708.829;5704.336;5704.898;12338;44493;1
2023.10.02;10:10:00;5704.336;5709.391;5703.774;5708.268;9445;37692;1
2023.10.02;10:15:00;5708.268;5710.514;5705.459;5705.459;9134;36271;1
2023.10.02;10:20:00;5706.021;5708.268;5699.843;5699.843;13300;48550;1
2023.10.02;10:25:00;5700.404;5704.336;5699.843;5703.213;5945;22110;1
2023.10.02;10:30:00;5702.651;5705.459;5700.404;5703.213;8755;29619;1
2023.10.02;10:35:00;5702.651;5704.336;5699.843;5700.966;8061;30042;1
2023.10.02;10:40:00;5700.966;5703.774;5695.349;5698.719;11604;44281;1
2023.10.02;10:45:00;5699.281;5708.829;5699.281;5708.268;17056;62387;1
2023.10.02;10:50:00;5708.829;5715.008;5707.144;5711.638;15645;67336;1
2023.10.02;10:55:00;5712.199;5714.446;5708.829;5712.199;7773;25793;1
2023.10.02;11:00:00;5712.761;5717.254;5699.281;5700.404;27709;113050;1
2023.10.02;11:05:00;5700.966;5710.514;5699.843;5707.706;15437;50192;1
2023.10.02;11:10:00;5708.268;5716.131;5706.583;5716.131;11743;41876;1
2023.10.02;11:15:00;5715.569;5716.131;5707.706;5709.953;11557;38065;1
2023.10.02;11:20:00;5709.953;5711.638;5704.336;5705.459;10787;38218;1
2023.10.02;11:25:00;5704.898;5707.706;5701.528;5707.144;10815;37295;1
2023.10.02;11:30:00;5706.583;5709.391;5702.651;5703.774;10900;37092;1
2023.10.02;11:35:00;5703.774;5712.199;5702.651;5708.829;9164;36296;1
2023.10.02;11:40:00;5708.829;5715.569;5707.144;5711.076;10291;36205;1
2023.10.02;11:45:00;5711.076;5719.501;5709.953;5718.378;11994;47918;1
2023.10.02;11:50:00;5718.378;5718.939;5713.884;5718.378;9088;37428;1
2023.10.02;11:55:00;5718.378;5722.871;5717.816;5721.186;11179;50562;1
2023.10.02;12:00:00;5721.186;5721.186;5716.131;5720.063;11678;69229;1
2023.10.02;12:05:00;5720.624;5721.186;5716.693;5717.254;7090;39103;1
2023.10.02;12:10:00;5717.254;5718.378;5711.638;5711.638;8136;31885;1
2023.10.02;12:15:00;5711.638;5712.761;5708.829;5709.953;7191;25245;1
2023.10.02;12:20:00;5710.514;5712.199;5707.144;5709.391;5959;20046;1
2023.10.02;12:25:00;5708.829;5712.199;5708.268;5709.391;3759;13034;1
2023.10.02;12:30:00;5709.953;5710.514;5703.774;5707.144;8740;32609;1
2023.10.02;12:35:00;5707.144;5712.761;5706.021;5711.638;6821;21475;1
2023.10.02;12:40:00;5711.638;5713.884;5709.391;5712.761;6089;24381;1
2023.10.02;12:45:00;5712.761;5718.378;5711.638;5717.254;8683;31493;1
2023.10.02;12:50:00;5717.816;5723.433;5716.693;5723.433;8399;35637;1
2023.10.02;12:55:00;5722.871;5726.803;5722.309;5725.679;10627;53192;1
2023.10.02;13:00:00;5725.118;5729.050;5725.118;5728.488;7585;36317;1
2023.10.02;13:05:00;5728.488;5729.050;5725.679;5727.365;6392;41916;1
2023.10.02;13:10:00;5727.365;5729.050;5723.994;5725.118;7131;38618;1
2023.10.02;13:15:00;5725.118;5725.679;5723.994;5723.994;3300;14119;1
2023.10.02;13:20:00;5723.994;5724.556;5722.871;5723.994;2906;11290;1
2023.10.02;13:25:00;5723.994;5725.118;5721.186;5722.871;5120;23203;1
2023.10.02;13:30:00;5722.871;5725.118;5721.748;5722.871;3086;17614;1
2023.10.02;13:35:00;5722.309;5725.118;5721.748;5722.871;3573;18528;1
2023.10.02;13:40:00;5722.871;5723.433;5719.501;5721.186;4189;18298;1
2023.10.02;13:45:00;5720.624;5725.118;5720.063;5725.118;4269;19803;1
2023.10.02;13:50:00;5724.556;5725.118;5718.939;5720.624;5171;20706;1
2023.10.02;13:55:00;5720.063;5721.748;5718.939;5720.624;2910;9970;1
2023.10.02;14:00:00;5720.624;5721.186;5717.254;5717.816;3849;14161;1
2023.10.02;14:05:00;5717.816;5718.378;5712.199;5712.761;6999;29794;1
2023.10.02;14:10:00;5713.323;5716.131;5712.199;5715.008;3607;16337;1
2023.10.02;14:15:00;5715.008;5715.008;5709.953;5711.076;5173;19833;1
2023.10.02;14:20:00;5711.076;5713.323;5710.514;5711.638;2641;15340;1
2023.10.02;14:25:00;5712.199;5712.199;5708.268;5709.953;3952;19103;1
2023.10.02;14:30:00;5709.953;5711.638;5707.706;5711.076;3833;17372;1
2023.10.02;14:35:00;5711.076;5713.884;5708.268;5713.323;4172;16684;1
2023.10.02;14:40:00;5713.884;5715.569;5711.638;5714.446;4499;17261;1
2023.10.02;14:45:00;5714.446;5716.131;5712.199;5715.569;2914;9885;1
2023.10.02;14:50:00;5715.569;5716.693;5713.323;5716.131;3795;16407;1
2023.10.02;14:55:00;5716.131;5718.939;5714.446;5718.378;4146;19842;1
2023.10.02;15:00:00;5717.816;5720.063;5716.693;5718.378;3754;13632;1
2023.10.02;15:05:00;5717.816;5720.624;5716.693;5720.063;3366;20578;1
2023.10.02;15:10:00;5720.063;5720.624;5713.323;5715.569;6085;23813;1
2023.10.02;15:15:00;5715.008;5721.748;5714.446;5718.378;7167;26779;1
2023.10.02;15:20:00;5718.939;5720.063;5717.254;5719.501;3519;16208;1
2023.10.02;15:25:00;5720.063;5723.433;5719.501;5722.871;5518;22366;1
2023.10.02;15:30:00;5722.871;5723.433;5720.624;5722.309;6546;46061;1
2023.10.02;15:35:00;5722.309;5723.433;5721.748;5723.433;3852;33675;1
2023.10.02;15:40:00;5722.871;5725.118;5721.186;5722.309;4223;22256;1
2023.10.02;15:45:00;5722.309;5724.556;5720.624;5720.624;3758;14071;1
2023.10.02;15:50:00;5720.624;5722.871;5718.378;5721.748;4512;17934;1
2023.10.02;15:55:00;5722.309;5726.241;5722.309;5725.679;5977;29398;1
2023.10.02;16:00:00;5725.679;5726.241;5722.871;5722.871;3448;12939;1
2023.10.02;16:05:00;5723.433;5723.433;5719.501;5721.186;4083;15665;1
2023.10.02;16:10:00;5721.186;5723.994;5720.063;5722.309;3354;14548;1
2023.10.02;16:15:00;5722.309;5722.871;5719.501;5721.748;2931;13737;1
2023.10.02;16:20:00;5721.748;5723.994;5718.378;5718.378;3510;13954;1
2023.10.02;16:25:00;5718.378;5718.939;5713.884;5715.008;5659;25010;1
2023.10.02;16:30:00;5715.569;5716.131;5713.323;5714.446;2461;9503;1
2023.10.02;16:35:00;5714.446;5716.131;5713.323;5715.569;2765;12033;1
2023.10.02;16:40:00;5715.569;5717.254;5715.008;5716.693;2479;18252;1
2023.10.02;16:45:00;5716.693;5719.501;5716.131;5717.254;3548;15775;1
2023.10.02;16:50:00;5717.816;5719.501;5715.008;5715.008;3064;13045;1
2023.10.02;16:55:00;5715.569;5716.131;5713.323;5715.008;3847;21384;1
2023.10.02;17:00:00;5714.446;5715.569;5712.761;5712.761;2302;14468;1
2023.10.02;17:05:00;5712.761;5713.323;5711.076;5711.638;1942;8783;1
2023.10.02;17:10:00;5712.199;5712.199;5709.953;5711.076;1703;8298;1
2023.10.02;17:15:00;5710.514;5711.076;5709.391;5709.391;1623;8085;1
2023.10.02;17:20:00;5709.953;5709.953;5707.144;5707.706;3514;17621;1
2023.10.02;17:25:00;5707.144;5707.144;5703.774;5704.336;4641;21886;1
2023.10.02;17:30:00;5703.774;5708.268;5702.089;5708.268;4376;24935;1
2023.10.02;17:35:00;5708.268;5709.953;5707.706;5709.391;2356;12232;1
2023.10.02;17:40:00;5708.829;5709.391;5705.459;5706.021;1676;38603;1
2023.10.02;17:45:00;5706.583;5709.953;5704.898;5705.459;2889;14459;1
2023.10.02;17:50:00;5705.459;5707.144;5704.336;5706.021;1512;8523;1
2023.10.02;17:55:00;5706.583;5712.199;5706.021;5709.953;1512;12810;1
2023.10.03;09:00:00;5727.926;5741.968;5725.679;5741.406;29741;117398;1
2023.10.03;09:05:00;5741.968;5749.831;5739.721;5747.585;20756;77348;1
2023.10.03;09:10:00;5748.146;5748.146;5735.228;5735.790;19187;76026;1
2023.10.03;09:15:00;5735.790;5741.406;5734.105;5736.351;16719;62868;1
2023.10.03;09:20:00;5735.790;5738.036;5731.296;5732.981;14528;52849;1
2023.10.03;09:25:00;5732.981;5732.981;5725.118;5727.365;15257;54253;1
2023.10.03;09:30:00;5727.926;5734.666;5727.365;5730.173;13751;49378;1
2023.10.03;09:35:00;5729.611;5735.228;5728.488;5729.611;12584;48898;1
2023.10.03;09:40:00;5729.050;5734.105;5729.050;5731.296;8020;33115;1
2023.10.03;09:45:00;5731.858;5731.858;5723.994;5731.296;18322;60326;1
2023.10.03;09:50:00;5730.735;5736.913;5729.611;5735.228;15194;52036;1
2023.10.03;09:55:00;5735.790;5739.160;5731.858;5739.160;17345;59160;1
2023.10.03;10:00:00;5739.160;5740.283;5732.420;5733.543;14702;51509;1
2023.10.03;10:05:00;5733.543;5735.228;5729.611;5730.735;11527;41093;1
2023.10.03;10:10:00;5730.735;5735.228;5728.488;5733.543;12105;46465;1
2023.10.03;10:15:00;5733.543;5734.666;5728.488;5731.296;7454;26189;1
2023.10.03;10:20:00;5731.296;5734.105;5730.173;5731.296;5099;18751;1
2023.10.03;10:25:00;5731.296;5738.036;5728.488;5736.913;10658;38369;1
2023.10.03;10:30:00;5736.913;5739.160;5734.105;5735.228;13803;54725;1
2023.10.03;10:35:00;5734.666;5738.036;5725.679;5727.926;19248;68774;1
2023.10.03;10:40:00;5727.926;5729.611;5720.063;5722.309;20922;68890;1
2023.10.03;10:45:00;5722.871;5725.679;5718.939;5720.624;14309;49767;1
2023.10.03;10:50:00;5720.063;5724.556;5719.501;5720.063;9543;32487;1
2023.10.03;10:55:00;5720.063;5722.871;5717.816;5721.748;8700;33199;1
2023.10.03;11:00:00;5721.186;5747.585;5720.624;5745.900;42300;168327;1
2023.10.03;11:05:00;5745.900;5748.146;5740.845;5744.215;19243;70587;1
2023.10.03;11:10:00;5744.776;5744.776;5731.296;5736.913;32704;116062;1
2023.10.03;11:15:00;5737.475;5749.270;5736.913;5747.023;25593;92098;1
2023.10.03;11:20:00;5747.585;5750.393;5741.406;5748.146;21167;80432;1
2023.10.03;11:25:00;5747.585;5761.065;5743.091;5759.380;24124;92798;1
2023.10.03;11:30:00;5759.941;5766.120;5757.133;5758.818;24976;134381;1
2023.10.03;11:35:00;5758.256;5768.367;5752.078;5767.805;22136;80696;1
2023.10.03;11:40:00;5767.805;5770.052;5764.435;5766.682;16046;60032;1
2023.10.03;11:45:00;5766.120;5777.353;5766.120;5776.792;19667;84014;1
2023.10.03;11:50:00;5776.230;5784.093;5775.107;5780.723;18710;78530;1
2023.10.03;11:55:00;5780.723;5786.902;5778.477;5785.217;16325;79345;1
2023.10.03;12:00:00;5785.778;5790.833;5782.408;5789.148;16027;71223;1
2023.10.03;12:05:00;5788.587;5789.710;5781.847;5781.847;13568;60751;1
2023.10.03;12:10:00;5781.847;5789.148;5781.285;5786.340;10779;47981;1
2023.10.03;12:15:00;5786.340;5789.710;5782.970;5785.217;9402;39627;1
2023.10.03;12:20:00;5785.217;5786.340;5780.723;5781.285;8672;37155;1
2023.10.03;12:25:00;5781.285;5787.463;5781.285;5783.532;7183;27055;1
2023.10.03;12:30:00;5784.093;5788.025;5780.723;5787.463;8669;35633;1
2023.10.03;12:35:00;5786.902;5792.518;5786.340;5791.957;10612;40915;1
2023.10.03;12:40:00;5791.395;5793.080;5788.587;5789.710;7288;36220;1
